year,loc_x,loc_y,estm_count
5,-84.3311,38.6708,55
6,-84.3311,38.6708,35
7,-84.3311,38.6708,-8
0,-87.2125,37.1231,16
1,-87.2125,37.1231,26
2,-87.2125,37.1231,32
3,-87.2125,37.1231,64
4,-87.2125,37.1231,62
5,-87.2125,37.1231,79
6,-87.2125,37.1231,42
7,-87.2125,37.1231,64
0,-85.6927,36.7012,33
1,-85.6927,36.7012,20
2,-85.6927,36.7012,10
3,-85.6927,36.7012,3
4,-85.6927,36.7012,3
5,-85.6927,36.7012,2
6,-85.6927,36.7012,1
7,-85.6927,36.7012,6
0,-84.6731,38.9472,81
1,-84.6731,38.9472,126
2,-84.6731,38.9472,147
3,-84.6731,38.9472,229
4,-84.6731,38.9472,192
5,-84.6731,38.9472,286
6,-84.6731,38.9472,284
7,-84.6731,38.9472,294
0,-82.0632,37.4807,85
1,-82.0632,37.4807,437
2,-82.0632,37.4807,239
3,-82.0632,37.4807,44
4,-82.0632,37.4807,62
5,-82.0632,37.4807,80
6,-82.0632,37.4807,260
7,-82.0632,37.4807,40
0,-85.9915,37.9366,7
1,-85.9915,37.9366,7
2,-85.9915,37.9366,32
3,-85.9915,37.9366,101
4,-85.9915,37.9366,15
5,-85.9915,37.9366,8
6,-85.9915,37.9366,4
7,-85.9915,37.9366,48
0,-83.4585,37.4215,34
1,-83.4585,37.4215,21
2,-83.4585,37.4215,244
3,-83.4585,37.4215,86
4,-83.4585,37.4215,25
5,-83.4585,37.4215,13
6,-83.4585,37.4215,37
7,-83.4585,37.4215,122
0,-85.0683,36.8051,37
1,-85.0683,36.8051,18
2,-85.0683,36.8051,9
3,-85.0683,36.8051,5
4,-85.0683,36.8051,6
5,-85.0683,36.8051,16
6,-85.0683,36.8051,19
7,-85.0683,36.8051,32
0,-83.0488,37.9734,8
1,-83.0488,37.9734,41
2,-83.0488,37.9734,34
3,-83.0488,37.9734,21
4,-83.0488,37.9734,4
5,-83.0488,37.9734,3
6,-83.0488,37.9734,49
7,-83.0488,37.9734,25
0,-85.9358,37.8193,18
1,-85.9358,37.8193,33
2,-85.9358,37.8193,79
3,-85.9358,37.8193,249
4,-85.9358,37.8193,51
5,-85.9358,37.8193,32
6,-85.9358,37.8193,29
7,-85.9358,37.8193,200
0,-83.4045,36.8155,1075
1,-83.4045,36.8155,261
2,-83.4045,36.8155,178
3,-83.4045,36.8155,529
4,-83.4045,36.8155,45
5,-83.4045,36.8155,595
6,-83.4045,36.8155,122
7,-83.4045,36.8155,30
0,-88.5692,36.5603,7
1,-88.5692,36.5603,106
2,-88.5692,36.5603,47
3,-88.5692,36.5603,24
4,-88.5692,36.5603,22
5,-88.5692,36.5603,18
6,-88.5692,36.5603,41
7,-88.5692,36.5603,109
0,-83.9691,37.9059,63
1,-83.9691,37.9059,52
2,-83.9691,37.9059,28
3,-83.9691,37.9059,94
4,-83.9691,37.9059,251
5,-83.9691,37.9059,132
6,-83.9691,37.9059,85
7,-83.9691,37.9059,32
0,-85.2196,37.8996,13
1,-85.2196,37.8996,57
2,-85.2196,37.8996,110
3,-85.2196,37.8996,92
4,-85.2196,37.8996,75
5,-85.2196,37.8996,53
6,-85.2196,37.8996,40
7,-85.2196,37.8996,58
0,-82.6735,37.9459,111
1,-82.6735,37.9459,51
2,-82.6735,37.9459,27
3,-82.6735,37.9459,17
4,-82.6735,37.9459,20
5,-82.6735,37.9459,12
6,-82.6735,37.9459,15
7,-82.6735,37.9459,12
0,-87.7342,37.4662,32
1,-87.7342,37.4662,10
2,-87.7342,37.4662,2
3,-87.7342,37.4662,4
4,-87.7342,37.4662,8
5,-87.7342,37.4662,13
6,-87.7342,37.4662,3
7,-87.7342,37.4662,4
0,-83.3907,36.954,44
1,-83.3907,36.954,37
2,-83.3907,36.954,67
3,-83.3907,36.954,61
4,-83.3907,36.954,43
5,-83.3907,36.954,22
6,-83.3907,36.954,11
7,-83.3907,36.954,12
0,-85.6187,36.9841,1
1,-85.6187,36.9841,3
2,-85.6187,36.9841,6
3,-85.6187,36.9841,1
4,-85.6187,36.9841,0
5,-85.6187,36.9841,1
6,-85.6187,36.9841,0
7,-85.6187,36.9841,5
0,-83.6341,38.2126,32
1,-83.6341,38.2126,97
2,-83.6341,38.2126,46
3,-83.6341,38.2126,-2
4,-83.6341,38.2126,8
5,-83.6341,38.2126,13
6,-83.6341,38.2126,18
7,-83.6341,38.2126,77
0,-87.2425,37.01,1
1,-87.2425,37.01,5
2,-87.2425,37.01,4
3,-87.2425,37.01,3
4,-87.2425,37.01,0
5,-87.2425,37.01,1
6,-87.2425,37.01,1
7,-87.2425,37.01,4
0,-82.7493,37.1638,54
1,-82.7493,37.1638,110
2,-82.7493,37.1638,204
3,-82.7493,37.1638,79
4,-82.7493,37.1638,23
5,-82.7493,37.1638,20
6,-82.7493,37.1638,24
7,-82.7493,37.1638,73
0,-88.8827,37.0846,1
1,-88.8827,37.0846,1
2,-88.8827,37.0846,0
3,-88.8827,37.0846,1
4,-88.8827,37.0846,0
5,-88.8827,37.0846,0
6,-88.8827,37.0846,0
7,-88.8827,37.0846,0
0,-84.2366,38.5426,135
1,-84.2366,38.5426,24
2,-84.2366,38.5426,13
3,-84.2366,38.5426,39
4,-84.2366,38.5426,50
5,-84.2366,38.5426,92
6,-84.2366,38.5426,158
7,-84.2366,38.5426,173
0,-85.3689,37.4256,82
1,-85.3689,37.4256,104
2,-85.3689,37.4256,59
3,-85.3689,37.4256,28
4,-85.3689,37.4256,36
5,-85.3689,37.4256,20
6,-85.3689,37.4256,28
7,-85.3689,37.4256,30
0,-84.1908,38.0014,409
1,-84.1908,38.0014,154
2,-84.1908,38.0014,79
3,-84.1908,38.0014,68
4,-84.1908,38.0014,67
5,-84.1908,38.0014,70
6,-84.1908,38.0014,216
7,-84.1908,38.0014,98
0,-83.5166,37.8301,41
1,-83.5166,37.8301,15
2,-83.5166,37.8301,8
3,-83.5166,37.8301,16
4,-83.5166,37.8301,2
5,-83.5166,37.8301,15
6,-83.5166,37.8301,13
7,-83.5166,37.8301,30
0,-85.7353,37.5668,4
1,-85.7353,37.5668,5
2,-85.7353,37.5668,4
3,-85.7353,37.5668,2
4,-85.7353,37.5668,0
5,-85.7353,37.5668,1
6,-85.7353,37.5668,5
7,-85.7353,37.5668,7
0,-86.4371,36.9725,142
1,-86.4371,36.9725,64
2,-86.4371,36.9725,70
3,-86.4371,36.9725,32
4,-86.4371,36.9725,16
5,-86.4371,36.9725,45
6,-86.4371,36.9725,37
7,-86.4371,36.9725,77
0,-84.4094,37.6167,7
1,-84.4094,37.6167,12
2,-84.4094,37.6167,78
3,-84.4094,37.6167,32
4,-84.4094,37.6167,7
5,-84.4094,37.6167,3
6,-84.4094,37.6167,82
7,-84.4094,37.6167,27
0,-83.8774,36.5942,512
1,-83.8774,36.5942,365
2,-83.8774,36.5942,113
3,-83.8774,36.5942,91
4,-83.8774,36.5942,176
5,-83.8774,36.5942,260
6,-83.8774,36.5942,525
7,-83.8774,36.5942,275
0,-83.7598,36.8353,483
1,-83.7598,36.8353,222
2,-83.7598,36.8353,105
3,-83.7598,36.8353,82
4,-83.7598,36.8353,54
5,-83.7598,36.8353,167
6,-83.7598,36.8353,278
7,-83.7598,36.8353,135
0,-87.4875,37.12,12
1,-87.4875,37.12,135
2,-87.4875,37.12,-5
3,-87.4875,37.12,11
4,-87.4875,37.12,65
5,-87.4875,37.12,125
6,-87.4875,37.12,29
7,-87.4875,37.12,6
0,-85.0681,38.6098,90
1,-85.0681,38.6098,99
2,-85.0681,38.6098,139
3,-85.0681,38.6098,108
4,-85.0681,38.6098,113
5,-85.0681,38.6098,46
6,-85.0681,38.6098,29
7,-85.0681,38.6098,38
0,-84.0666,38.6818,37
1,-84.0666,38.6818,5
2,-84.0666,38.6818,32
3,-84.0666,38.6818,70
4,-84.0666,38.6818,12
5,-84.0666,38.6818,4
6,-84.0666,38.6818,65
7,-84.0666,38.6818,26
0,-84.5966,38.7326,85
1,-84.5966,38.7326,65
2,-84.5966,38.7326,78
3,-84.5966,38.7326,31
4,-84.5966,38.7326,71
5,-84.5966,38.7326,33
6,-84.5966,38.7326,57
7,-84.5966,38.7326,66
0,-83.9735,37.5751,18
1,-83.9735,37.5751,55
2,-83.9735,37.5751,65
3,-83.9735,37.5751,116
4,-83.9735,37.5751,16
5,-83.9735,37.5751,15
6,-83.9735,37.5751,12
7,-83.9735,37.5751,28
0,-84.9875,37.4551,60
1,-84.9875,37.4551,32
2,-84.9875,37.4551,44
3,-84.9875,37.4551,35
4,-84.9875,37.4551,29
5,-84.9875,37.4551,28
6,-84.9875,37.4551,25
7,-84.9875,37.4551,22
0,-87.3542,37.8512,10
1,-87.3542,37.8512,28
2,-87.3542,37.8512,18
3,-87.3542,37.8512,10
4,-87.3542,37.8512,9
5,-87.3542,37.8512,11
6,-87.3542,37.8512,35
7,-87.3542,37.8512,32
0,-84.4815,39.0401,236
1,-84.4815,39.0401,285
2,-84.4815,39.0401,335
3,-84.4815,39.0401,478
4,-84.4815,39.0401,542
5,-84.4815,39.0401,544
6,-84.4815,39.0401,476
7,-84.4815,39.0401,453
0,-82.7816,38.3354,83
1,-82.7816,38.3354,191
2,-82.7816,38.3354,713
3,-82.7816,38.3354,-3
4,-82.7816,38.3354,97
5,-82.7816,38.3354,88
6,-82.7816,38.3354,375
7,-82.7816,38.3354,351
0,-88.8869,36.9081,2
1,-88.8869,36.9081,1
2,-88.8869,36.9081,3
3,-88.8869,36.9081,0
4,-88.8869,36.9081,0
5,-88.8869,36.9081,0
6,-88.8869,36.9081,3
7,-88.8869,36.9081,1
0,-85.3197,37.1803,0
1,-85.3197,37.1803,9
2,-85.3197,37.1803,17
3,-85.3197,37.1803,19
4,-85.3197,37.1803,78
5,-85.3197,37.1803,40
6,-85.3197,37.1803,25
7,-85.3197,37.1803,19
0,-85.7672,37.2903,3
1,-85.7672,37.2903,4
2,-85.7672,37.2903,15
3,-85.7672,37.2903,16
4,-85.7672,37.2903,6
5,-85.7672,37.2903,2
6,-85.7672,37.2903,4
7,-85.7672,37.2903,11
0,-85.2625,37.5156,46
1,-85.2625,37.5156,32
2,-85.2625,37.5156,32
3,-85.2625,37.5156,24
4,-85.2625,37.5156,25
5,-85.2625,37.5156,27
6,-85.2625,37.5156,35
7,-85.2625,37.5156,36
0,-87.709,36.9551,10
1,-87.709,36.9551,5
2,-87.709,36.9551,2
3,-87.709,36.9551,3
4,-87.709,36.9551,3
5,-87.709,36.9551,5
6,-87.709,36.9551,6
7,-87.709,36.9551,8
0,-88.4656,36.867,22
1,-88.4656,36.867,16
2,-88.4656,36.867,15
3,-88.4656,36.867,13
4,-88.4656,36.867,15
5,-88.4656,36.867,12
6,-88.4656,36.867,6
7,-88.4656,36.867,18
0,-88.0769,37.0759,4
1,-88.0769,37.0759,6
2,-88.0769,37.0759,3
3,-88.0769,37.0759,12
4,-88.0769,37.0759,19
5,-88.0769,37.0759,35
6,-88.0769,37.0759,36
7,-88.0769,37.0759,40
0,-85.0701,37.7355,16
1,-85.0701,37.7355,19
2,-85.0701,37.7355,6
3,-85.0701,37.7355,4
4,-85.0701,37.7355,2
5,-85.0701,37.7355,2
6,-85.0701,37.7355,3
7,-85.0701,37.7355,2
0,-84.9769,38.6134,20
1,-84.9769,38.6134,11
2,-84.9769,38.6134,17
3,-84.9769,38.6134,29
4,-84.9769,38.6134,25
5,-84.9769,38.6134,15
6,-84.9769,38.6134,17
7,-84.9769,38.6134,12
0,-82.9371,38.3318,375
1,-82.9371,38.3318,29
2,-82.9371,38.3318,233
3,-82.9371,38.3318,36
4,-82.9371,38.3318,60
5,-82.9371,38.3318,46
6,-82.9371,38.3318,430
7,-82.9371,38.3318,7
0,-84.5255,38.1059,476
1,-84.5255,38.1059,483
2,-84.5255,38.1059,601
3,-84.5255,38.1059,811
4,-84.5255,38.1059,543
5,-84.5255,38.1059,692
6,-84.5255,38.1059,780
7,-84.5255,38.1059,767
0,-83.4596,37.9554,11
1,-83.4596,37.9554,58
2,-83.4596,37.9554,11
3,-83.4596,37.9554,1
4,-83.4596,37.9554,0
5,-83.4596,37.9554,21
6,-83.4596,37.9554,0
7,-83.4596,37.9554,3
0,-84.1101,38.1425,6
1,-84.1101,38.1425,23
2,-84.1101,38.1425,119
3,-84.1101,38.1425,36
4,-84.1101,38.1425,11
5,-84.1101,38.1425,13
6,-84.1101,38.1425,22
7,-84.1101,38.1425,87
0,-85.3036,38.4623,21
1,-85.3036,38.4623,1
2,-85.3036,38.4623,13
3,-85.3036,38.4623,22
4,-85.3036,38.4623,17
5,-85.3036,38.4623,16
6,-85.3036,38.4623,17
7,-85.3036,38.4623,15
0,-84.2928,37.724000000000004,261
1,-84.2928,37.724000000000004,178
2,-84.2928,37.724000000000004,346
3,-84.2928,37.724000000000004,355
4,-84.2928,37.724000000000004,384
5,-84.2928,37.724000000000004,418
6,-84.2928,37.724000000000004,386
7,-84.2928,37.724000000000004,366
0,-89.102,36.7596,0
1,-89.102,36.7596,5
2,-89.102,36.7596,1
3,-89.102,36.7596,1
4,-89.102,36.7596,1
5,-89.102,36.7596,7
6,-89.102,36.7596,4
7,-89.102,36.7596,1
0,-86.9805,37.7892,17
1,-86.9805,37.7892,80
2,-86.9805,37.7892,95
3,-86.9805,37.7892,28
4,-86.9805,37.7892,12
5,-86.9805,37.7892,24
6,-86.9805,37.7892,41
7,-86.9805,37.7892,38
0,-82.8382,37.8806,64
1,-82.8382,37.8806,33
2,-82.8382,37.8806,125
3,-82.8382,37.8806,32
4,-82.8382,37.8806,65
5,-82.8382,37.8806,24
6,-82.8382,37.8806,29
7,-82.8382,37.8806,98
0,-83.1516,37.7015,8
1,-83.1516,37.7015,25
2,-83.1516,37.7015,79
3,-83.1516,37.7015,79
4,-83.1516,37.7015,28
5,-83.1516,37.7015,23
6,-83.1516,37.7015,2
7,-83.1516,37.7015,71
0,-83.9685,37.6969,33
1,-83.9685,37.6969,33
2,-83.9685,37.6969,20
3,-83.9685,37.6969,24
4,-83.9685,37.6969,35
5,-83.9685,37.6969,16
6,-83.9685,37.6969,44
7,-83.9685,37.6969,34
0,-84.7903,37.5855,86
1,-84.7903,37.5855,102
2,-84.7903,37.5855,47
3,-84.7903,37.5855,28
4,-84.7903,37.5855,15
5,-84.7903,37.5855,37
6,-84.7903,37.5855,67
7,-84.7903,37.5855,147
0,-86.7419,36.95,11
1,-86.7419,36.95,50
2,-86.7419,36.95,29
3,-86.7419,36.95,8
4,-86.7419,36.95,11
5,-86.7419,36.95,15
6,-86.7419,36.95,20
7,-86.7419,36.95,51
0,-84.8239,38.7252,6
1,-84.8239,38.7252,6
2,-84.8239,38.7252,12
3,-84.8239,38.7252,23
4,-84.8239,38.7252,46
5,-84.8239,38.7252,26
6,-84.8239,38.7252,14
7,-84.8239,38.7252,6
0,-83.2524,38.354,58
1,-83.2524,38.354,24
2,-83.2524,38.354,7
3,-83.2524,38.354,62
4,-83.2524,38.354,121
5,-83.2524,38.354,36
6,-83.2524,38.354,11
7,-83.2524,38.354,21
0,-84.6545,37.8787,167
1,-84.6545,37.8787,572
2,-84.6545,37.8787,71
3,-84.6545,37.8787,20
4,-84.6545,37.8787,88
5,-84.6545,37.8787,105
6,-84.6545,37.8787,351
7,-84.6545,37.8787,74
0,-88.0604,37.2085,6
1,-88.0604,37.2085,4
2,-88.0604,37.2085,21
3,-88.0604,37.2085,86
4,-88.0604,37.2085,8
5,-88.0604,37.2085,5
6,-88.0604,37.2085,56
7,-88.0604,37.2085,9
0,-83.8866,38.302,13
1,-83.8866,38.302,7
2,-83.8866,38.302,75
3,-83.8866,38.302,70
4,-83.8866,38.302,17
5,-83.8866,38.302,12
6,-83.8866,38.302,117
7,-83.8866,38.302,45
0,-84.4144,37.4027,31
1,-84.4144,37.4027,184
2,-84.4144,37.4027,146
3,-84.4144,37.4027,50
4,-84.4144,37.4027,42
5,-84.4144,37.4027,84
6,-84.4144,37.4027,206
7,-84.4144,37.4027,91
0,-84.9097,37.6965,9
1,-84.9097,37.6965,44
2,-84.9097,37.6965,71
3,-84.9097,37.6965,32
4,-84.9097,37.6965,9
5,-84.9097,37.6965,9
6,-84.9097,37.6965,20
7,-84.9097,37.6965,58
0,-84.7563,37.972,33
1,-84.7563,37.972,18
2,-84.7563,37.972,116
3,-84.7563,37.972,60
4,-84.7563,37.972,64
5,-84.7563,37.972,20
6,-84.7563,37.972,12
7,-84.7563,37.972,23
0,-87.1342,37.4919,11
1,-87.1342,37.4919,12
2,-87.1342,37.4919,3
3,-87.1342,37.4919,2
4,-87.1342,37.4919,1
5,-87.1342,37.4919,1
6,-87.1342,37.4919,1
7,-87.1342,37.4919,6
0,-85.9264,37.0048,41
1,-85.9264,37.0048,29
2,-85.9264,37.0048,80
3,-85.9264,37.0048,152
4,-85.9264,37.0048,55
5,-85.9264,37.0048,26
6,-85.9264,37.0048,11
7,-85.9264,37.0048,42
0,-86.7561,37.8962,0
1,-86.7561,37.8962,0
2,-86.7561,37.8962,0
3,-86.7561,37.8962,0
4,-86.7561,37.8962,0
5,-86.7561,37.8962,0
6,-86.7561,37.8962,0
7,-86.7561,37.8962,0
0,-88.1411,37.2198,23
1,-88.1411,37.2198,14
2,-88.1411,37.2198,13
3,-88.1411,37.2198,5
4,-88.1411,37.2198,5
5,-88.1411,37.2198,1
6,-88.1411,37.2198,9
7,-88.1411,37.2198,5
0,-84.8955,38.3228,122
1,-84.8955,38.3228,109
2,-84.8955,38.3228,75
3,-84.8955,38.3228,85
4,-84.8955,38.3228,88
5,-84.8955,38.3228,82
6,-84.8955,38.3228,188
7,-84.8955,38.3228,163
0,-84.4395,36.6648,67
1,-84.4395,36.6648,57
2,-84.4395,36.6648,58
3,-84.4395,36.6648,71
4,-84.4395,36.6648,54
5,-84.4395,36.6648,33
6,-84.4395,36.6648,22
7,-84.4395,36.6648,25
0,-82.6911,38.4949,72
1,-82.6911,38.4949,61
2,-82.6911,38.4949,121
3,-82.6911,38.4949,117
4,-82.6911,38.4949,94
5,-82.6911,38.4949,86
6,-82.6911,38.4949,97
7,-82.6911,38.4949,57
0,-88.9353,36.5767,36
1,-88.9353,36.5767,17
2,-88.9353,36.5767,17
3,-88.9353,36.5767,1
4,-88.9353,36.5767,10
5,-88.9353,36.5767,8
6,-88.9353,36.5767,10
7,-88.9353,36.5767,16
0,-84.161,37.0037,86
1,-84.161,37.0037,112
2,-84.161,37.0037,730
3,-84.161,37.0037,169
4,-84.161,37.0037,70
5,-84.161,37.0037,105
6,-84.161,37.0037,230
7,-84.161,37.0037,66
0,-84.7579,37.453,12
1,-84.7579,37.453,8
2,-84.7579,37.453,49
3,-84.7579,37.453,13
4,-84.7579,37.453,6
5,-84.7579,37.453,45
6,-84.7579,37.453,8
7,-84.7579,37.453,1
0,-83.7635,37.1464,166
1,-83.7635,37.1464,323
2,-83.7635,37.1464,58
3,-83.7635,37.1464,46
4,-83.7635,37.1464,51
5,-83.7635,37.1464,43
6,-83.7635,37.1464,94
7,-83.7635,37.1464,79
0,-85.1511,38.0562,0
1,-85.1511,38.0562,4
2,-85.1511,38.0562,35
3,-85.1511,38.0562,4
4,-85.1511,38.0562,3
5,-85.1511,38.0562,2
6,-85.1511,38.0562,17
7,-85.1511,38.0562,25
0,-88.3589,37.2456,3
1,-88.3589,37.2456,4
2,-88.3589,37.2456,4
3,-88.3589,37.2456,7
4,-88.3589,37.2456,9
5,-88.3589,37.2456,2
6,-88.3589,37.2456,9
7,-88.3589,37.2456,2
0,-84.8506,36.8404,131
1,-84.8506,36.8404,58
2,-84.8506,36.8404,40
3,-84.8506,36.8404,30
4,-84.8506,36.8404,35
5,-84.8506,36.8404,32
6,-84.8506,36.8404,43
7,-84.8506,36.8404,61
0,-85.7146,38.0645,23
1,-85.7146,38.0645,83
2,-85.7146,38.0645,510
3,-85.7146,38.0645,90
4,-85.7146,38.0645,36
5,-85.7146,38.0645,144
6,-85.7146,38.0645,126
7,-85.7146,38.0645,28
0,-83.8925,37.997,63
1,-83.8925,37.997,81
2,-83.8925,37.997,657
3,-83.8925,37.997,331
4,-83.8925,37.997,101
5,-83.8925,37.997,52
6,-83.8925,37.997,286
7,-83.8925,37.997,116
0,-88.61200000000001,36.9728,26
1,-88.61200000000001,36.9728,126
2,-88.61200000000001,36.9728,65
3,-88.61200000000001,36.9728,-2
4,-88.61200000000001,36.9728,36
5,-88.61200000000001,36.9728,24
6,-88.61200000000001,36.9728,82
7,-88.61200000000001,36.9728,136
0,-85.0683,36.995,13
1,-85.0683,36.995,7
2,-85.0683,36.995,29
3,-85.0683,36.995,47
4,-85.0683,36.995,25
5,-85.0683,36.995,11
6,-85.0683,36.995,7
7,-85.0683,36.995,5
0,-86.7347,36.7509,19
1,-86.7347,36.7509,8
2,-86.7347,36.7509,14
3,-86.7347,36.7509,70
4,-86.7347,36.7509,7
5,-86.7347,36.7509,5
6,-86.7347,36.7509,6
7,-86.7347,36.7509,14
0,-85.0744,38.137,18
1,-85.0744,38.137,14
2,-85.0744,38.137,12
3,-85.0744,38.137,16
4,-85.0744,38.137,33
5,-85.0744,38.137,58
6,-85.0744,38.137,62
7,-85.0744,38.137,92
0,-86.8921,37.2093,5
1,-86.8921,37.2093,1
2,-86.8921,37.2093,6
3,-86.8921,37.2093,2
4,-86.8921,37.2093,5
5,-86.8921,37.2093,15
6,-86.8921,37.2093,31
7,-86.8921,37.2093,13
0,-83.9191,38.7054,286
1,-83.9191,38.7054,254
2,-83.9191,38.7054,83
3,-83.9191,38.7054,15
4,-83.9191,38.7054,36
5,-83.9191,38.7054,29
6,-83.9191,38.7054,75
7,-83.9191,38.7054,41
0,-86.226,37.4937,21
1,-86.226,37.4937,92
2,-86.226,37.4937,24
3,-86.226,37.4937,11
4,-86.226,37.4937,11
5,-86.226,37.4937,64
6,-86.226,37.4937,30
7,-86.226,37.4937,12
0,-83.0188,38.1879,135
1,-83.0188,38.1879,131
2,-83.0188,38.1879,13
3,-83.0188,38.1879,1
4,-83.0188,38.1879,15
5,-83.0188,38.1879,39
6,-83.0188,38.1879,46
7,-83.0188,38.1879,10
0,-84.935,38.089,10
1,-84.935,38.089,27
2,-84.935,38.089,43
3,-84.935,38.089,20
4,-84.935,38.089,4
5,-84.935,38.089,6
6,-84.935,38.089,12
7,-84.935,38.089,50
0,-86.2847,37.2895,3
1,-86.2847,37.2895,10
2,-86.2847,37.2895,20
3,-86.2847,37.2895,5
4,-86.2847,37.2895,7
5,-86.2847,37.2895,4
6,-86.2847,37.2895,6
7,-86.2847,37.2895,33
0,-86.2961,36.7956,45
1,-86.2961,36.7956,71
2,-86.2961,36.7956,19
3,-86.2961,36.7956,23
4,-86.2961,36.7956,104
5,-86.2961,36.7956,15
6,-86.2961,36.7956,8
7,-86.2961,36.7956,130
0,-85.3174,38.5955,9
1,-85.3174,38.5955,4
2,-85.3174,38.5955,4
3,-85.3174,38.5955,16
4,-85.3174,38.5955,31
5,-85.3174,38.5955,40
6,-85.3174,38.5955,13
7,-85.3174,38.5955,6
0,-83.0941,37.4957,202
1,-83.0941,37.4957,240
2,-83.0941,37.4957,108
3,-83.0941,37.4957,51
4,-83.0941,37.4957,15
5,-83.0941,37.4957,17
6,-83.0941,37.4957,66
7,-83.0941,37.4957,50
0,-84.0358,38.5317,12
1,-84.0358,38.5317,2
2,-84.0358,38.5317,6
3,-84.0358,38.5317,11
4,-84.0358,38.5317,1
5,-84.0358,38.5317,1
6,-84.0358,38.5317,5
7,-84.0358,38.5317,5
0,-82.4223,37.8416,78
1,-82.4223,37.8416,98
2,-82.4223,37.8416,42
3,-82.4223,37.8416,33
4,-82.4223,37.8416,21
5,-82.4223,37.8416,26
6,-82.4223,37.8416,39
7,-82.4223,37.8416,106
0,-83.6085,37.6023,210
1,-83.6085,37.6023,58
2,-83.6085,37.6023,19
3,-83.6085,37.6023,203
4,-83.6085,37.6023,20
5,-83.6085,37.6023,6
6,-83.6085,37.6023,139
7,-83.6085,37.6023,4
0,-83.6802,37.4743,8
1,-83.6802,37.4743,87
2,-83.6802,37.4743,27
3,-83.6802,37.4743,4
4,-83.6802,37.4743,14
5,-83.6802,37.4743,5
6,-83.6802,37.4743,5
7,-83.6802,37.4743,6
0,-85.5053,36.8319,10
1,-85.5053,36.8319,18
2,-85.5053,36.8319,10
3,-85.5053,36.8319,4
4,-85.5053,36.8319,7
5,-85.5053,36.8319,8
6,-85.5053,36.8319,15
7,-85.5053,36.8319,9
